,Model,Random State,Best Parameters,Best Score,Execution Time,Parameters,f1 score
0,GradientBoostingClassifier(),1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}",0.9466666666666667,109.0571448802948,"[{'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 50}, {'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 150}, {'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 250}, {'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 350}, {'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}, {'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 150}, {'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 250}, {'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 350}, {'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50}, {'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 150}, {'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 250}, {'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 350}, {'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50}, {'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 150}, {'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 250}, {'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 350}, {'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 50}, {'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 150}, {'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 250}, {'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 350}, {'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 50}, {'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 150}, {'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 250}, {'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 350}, {'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 50}, {'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 150}, {'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 250}, {'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 350}, {'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 50}, {'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 150}, {'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 250}, {'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 350}, {'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 50}, {'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 150}, {'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 250}, {'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 350}, {'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 50}, {'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 150}, {'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 250}, {'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 350}, {'learning_rate': 0.9, 'max_depth': 1, 'n_estimators': 50}, {'learning_rate': 0.9, 'max_depth': 1, 'n_estimators': 150}, {'learning_rate': 0.9, 'max_depth': 1, 'n_estimators': 250}, {'learning_rate': 0.9, 'max_depth': 1, 'n_estimators': 350}, {'learning_rate': 0.9, 'max_depth': 3, 'n_estimators': 50}, {'learning_rate': 0.9, 'max_depth': 3, 'n_estimators': 150}, {'learning_rate': 0.9, 'max_depth': 3, 'n_estimators': 250}, {'learning_rate': 0.9, 'max_depth': 3, 'n_estimators': 350}, {'learning_rate': 0.9, 'max_depth': 5, 'n_estimators': 50}, {'learning_rate': 0.9, 'max_depth': 5, 'n_estimators': 150}, {'learning_rate': 0.9, 'max_depth': 5, 'n_estimators': 250}, {'learning_rate': 0.9, 'max_depth': 5, 'n_estimators': 350}, {'learning_rate': 0.9, 'max_depth': 7, 'n_estimators': 50}, {'learning_rate': 0.9, 'max_depth': 7, 'n_estimators': 150}, {'learning_rate': 0.9, 'max_depth': 7, 'n_estimators': 250}, {'learning_rate': 0.9, 'max_depth': 7, 'n_estimators': 350}, {'learning_rate': 0.9, 'max_depth': 9, 'n_estimators': 50}, {'learning_rate': 0.9, 'max_depth': 9, 'n_estimators': 150}, {'learning_rate': 0.9, 'max_depth': 9, 'n_estimators': 250}, {'learning_rate': 0.9, 'max_depth': 9, 'n_estimators': 350}, {'learning_rate': 1.3000000000000003, 'max_depth': 1, 'n_estimators': 50}, {'learning_rate': 1.3000000000000003, 'max_depth': 1, 'n_estimators': 150}, {'learning_rate': 1.3000000000000003, 'max_depth': 1, 'n_estimators': 250}, {'learning_rate': 1.3000000000000003, 'max_depth': 1, 'n_estimators': 350}, {'learning_rate': 1.3000000000000003, 'max_depth': 3, 'n_estimators': 50}, {'learning_rate': 1.3000000000000003, 'max_depth': 3, 'n_estimators': 150}, {'learning_rate': 1.3000000000000003, 'max_depth': 3, 'n_estimators': 250}, {'learning_rate': 1.3000000000000003, 'max_depth': 3, 'n_estimators': 350}, {'learning_rate': 1.3000000000000003, 'max_depth': 5, 'n_estimators': 50}, {'learning_rate': 1.3000000000000003, 'max_depth': 5, 'n_estimators': 150}, {'learning_rate': 1.3000000000000003, 'max_depth': 5, 'n_estimators': 250}, {'learning_rate': 1.3000000000000003, 'max_depth': 5, 'n_estimators': 350}, {'learning_rate': 1.3000000000000003, 'max_depth': 7, 'n_estimators': 50}, {'learning_rate': 1.3000000000000003, 'max_depth': 7, 'n_estimators': 150}, {'learning_rate': 1.3000000000000003, 'max_depth': 7, 'n_estimators': 250}, {'learning_rate': 1.3000000000000003, 'max_depth': 7, 'n_estimators': 350}, {'learning_rate': 1.3000000000000003, 'max_depth': 9, 'n_estimators': 50}, {'learning_rate': 1.3000000000000003, 'max_depth': 9, 'n_estimators': 150}, {'learning_rate': 1.3000000000000003, 'max_depth': 9, 'n_estimators': 250}, {'learning_rate': 1.3000000000000003, 'max_depth': 9, 'n_estimators': 350}, {'learning_rate': 1.7000000000000002, 'max_depth': 1, 'n_estimators': 50}, {'learning_rate': 1.7000000000000002, 'max_depth': 1, 'n_estimators': 150}, {'learning_rate': 1.7000000000000002, 'max_depth': 1, 'n_estimators': 250}, {'learning_rate': 1.7000000000000002, 'max_depth': 1, 'n_estimators': 350}, {'learning_rate': 1.7000000000000002, 'max_depth': 3, 'n_estimators': 50}, {'learning_rate': 1.7000000000000002, 'max_depth': 3, 'n_estimators': 150}, {'learning_rate': 1.7000000000000002, 'max_depth': 3, 'n_estimators': 250}, {'learning_rate': 1.7000000000000002, 'max_depth': 3, 'n_estimators': 350}, {'learning_rate': 1.7000000000000002, 'max_depth': 5, 'n_estimators': 50}, {'learning_rate': 1.7000000000000002, 'max_depth': 5, 'n_estimators': 150}, {'learning_rate': 1.7000000000000002, 'max_depth': 5, 'n_estimators': 250}, {'learning_rate': 1.7000000000000002, 'max_depth': 5, 'n_estimators': 350}, {'learning_rate': 1.7000000000000002, 'max_depth': 7, 'n_estimators': 50}, {'learning_rate': 1.7000000000000002, 'max_depth': 7, 'n_estimators': 150}, {'learning_rate': 1.7000000000000002, 'max_depth': 7, 'n_estimators': 250}, {'learning_rate': 1.7000000000000002, 'max_depth': 7, 'n_estimators': 350}, {'learning_rate': 1.7000000000000002, 'max_depth': 9, 'n_estimators': 50}, {'learning_rate': 1.7000000000000002, 'max_depth': 9, 'n_estimators': 150}, {'learning_rate': 1.7000000000000002, 'max_depth': 9, 'n_estimators': 250}, {'learning_rate': 1.7000000000000002, 'max_depth': 9, 'n_estimators': 350}]","[0.93218868 0.92523905 0.92523905 0.91233072 0.93947317 0.93947317
 0.93947317 0.93947317 0.93280551 0.93280551 0.93280551 0.93280551
 0.93280551 0.93280551 0.93280551 0.93280551 0.93280551 0.93280551
 0.93280551 0.93280551 0.91857139 0.91233072 0.91233072 0.91233072
 0.92523905 0.92523905 0.92523905 0.92523905 0.93280551 0.93280551
 0.93280551 0.93280551 0.93280551 0.93280551 0.93280551 0.93280551
 0.93280551 0.93280551 0.93280551 0.93280551 0.91857139 0.91857139
 0.91857139 0.91206346 0.92523905 0.92523905 0.92523905 0.92523905
 0.93280551 0.93280551 0.93280551 0.93280551 0.93280551 0.93280551
 0.93280551 0.93280551 0.93280551 0.93280551 0.93280551 0.93280551
 0.91233072 0.91233072 0.90582278 0.90582278 0.93218868 0.92552101
 0.92552101 0.93218868 0.93280551 0.93280551 0.93280551 0.93280551
 0.93280551 0.93280551 0.93280551 0.93280551 0.93280551 0.93280551
 0.93280551 0.93280551 0.59158177 0.59158177 0.59158177 0.59158177
 0.92523905 0.92523905 0.92523905 0.92523905 0.93280551 0.93280551
 0.93280551 0.93280551 0.93280551 0.93280551 0.93280551 0.93947317
 0.93280551 0.93280551 0.93280551 0.93367131]"
1,GradientBoostingClassifier(),2.0,"{'learning_rate': 1.3000000000000003, 'max_depth': 3, 'n_estimators': 150}",0.9666666666666666,89.50053763389587,"[{'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 50}, {'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 150}, {'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 250}, {'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 350}, {'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}, {'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 150}, {'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 250}, {'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 350}, {'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50}, {'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 150}, {'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 250}, {'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 350}, {'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50}, {'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 150}, {'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 250}, {'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 350}, {'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 50}, {'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 150}, {'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 250}, {'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 350}, {'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 50}, {'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 150}, {'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 250}, {'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 350}, {'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 50}, {'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 150}, {'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 250}, {'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 350}, {'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 50}, {'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 150}, {'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 250}, {'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 350}, {'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 50}, {'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 150}, {'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 250}, {'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 350}, {'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 50}, {'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 150}, {'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 250}, {'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 350}, {'learning_rate': 0.9, 'max_depth': 1, 'n_estimators': 50}, {'learning_rate': 0.9, 'max_depth': 1, 'n_estimators': 150}, {'learning_rate': 0.9, 'max_depth': 1, 'n_estimators': 250}, {'learning_rate': 0.9, 'max_depth': 1, 'n_estimators': 350}, {'learning_rate': 0.9, 'max_depth': 3, 'n_estimators': 50}, {'learning_rate': 0.9, 'max_depth': 3, 'n_estimators': 150}, {'learning_rate': 0.9, 'max_depth': 3, 'n_estimators': 250}, {'learning_rate': 0.9, 'max_depth': 3, 'n_estimators': 350}, {'learning_rate': 0.9, 'max_depth': 5, 'n_estimators': 50}, {'learning_rate': 0.9, 'max_depth': 5, 'n_estimators': 150}, {'learning_rate': 0.9, 'max_depth': 5, 'n_estimators': 250}, {'learning_rate': 0.9, 'max_depth': 5, 'n_estimators': 350}, {'learning_rate': 0.9, 'max_depth': 7, 'n_estimators': 50}, {'learning_rate': 0.9, 'max_depth': 7, 'n_estimators': 150}, {'learning_rate': 0.9, 'max_depth': 7, 'n_estimators': 250}, {'learning_rate': 0.9, 'max_depth': 7, 'n_estimators': 350}, {'learning_rate': 0.9, 'max_depth': 9, 'n_estimators': 50}, {'learning_rate': 0.9, 'max_depth': 9, 'n_estimators': 150}, {'learning_rate': 0.9, 'max_depth': 9, 'n_estimators': 250}, {'learning_rate': 0.9, 'max_depth': 9, 'n_estimators': 350}, {'learning_rate': 1.3000000000000003, 'max_depth': 1, 'n_estimators': 50}, {'learning_rate': 1.3000000000000003, 'max_depth': 1, 'n_estimators': 150}, {'learning_rate': 1.3000000000000003, 'max_depth': 1, 'n_estimators': 250}, {'learning_rate': 1.3000000000000003, 'max_depth': 1, 'n_estimators': 350}, {'learning_rate': 1.3000000000000003, 'max_depth': 3, 'n_estimators': 50}, {'learning_rate': 1.3000000000000003, 'max_depth': 3, 'n_estimators': 150}, {'learning_rate': 1.3000000000000003, 'max_depth': 3, 'n_estimators': 250}, {'learning_rate': 1.3000000000000003, 'max_depth': 3, 'n_estimators': 350}, {'learning_rate': 1.3000000000000003, 'max_depth': 5, 'n_estimators': 50}, {'learning_rate': 1.3000000000000003, 'max_depth': 5, 'n_estimators': 150}, {'learning_rate': 1.3000000000000003, 'max_depth': 5, 'n_estimators': 250}, {'learning_rate': 1.3000000000000003, 'max_depth': 5, 'n_estimators': 350}, {'learning_rate': 1.3000000000000003, 'max_depth': 7, 'n_estimators': 50}, {'learning_rate': 1.3000000000000003, 'max_depth': 7, 'n_estimators': 150}, {'learning_rate': 1.3000000000000003, 'max_depth': 7, 'n_estimators': 250}, {'learning_rate': 1.3000000000000003, 'max_depth': 7, 'n_estimators': 350}, {'learning_rate': 1.3000000000000003, 'max_depth': 9, 'n_estimators': 50}, {'learning_rate': 1.3000000000000003, 'max_depth': 9, 'n_estimators': 150}, {'learning_rate': 1.3000000000000003, 'max_depth': 9, 'n_estimators': 250}, {'learning_rate': 1.3000000000000003, 'max_depth': 9, 'n_estimators': 350}, {'learning_rate': 1.7000000000000002, 'max_depth': 1, 'n_estimators': 50}, {'learning_rate': 1.7000000000000002, 'max_depth': 1, 'n_estimators': 150}, {'learning_rate': 1.7000000000000002, 'max_depth': 1, 'n_estimators': 250}, {'learning_rate': 1.7000000000000002, 'max_depth': 1, 'n_estimators': 350}, {'learning_rate': 1.7000000000000002, 'max_depth': 3, 'n_estimators': 50}, {'learning_rate': 1.7000000000000002, 'max_depth': 3, 'n_estimators': 150}, {'learning_rate': 1.7000000000000002, 'max_depth': 3, 'n_estimators': 250}, {'learning_rate': 1.7000000000000002, 'max_depth': 3, 'n_estimators': 350}, {'learning_rate': 1.7000000000000002, 'max_depth': 5, 'n_estimators': 50}, {'learning_rate': 1.7000000000000002, 'max_depth': 5, 'n_estimators': 150}, {'learning_rate': 1.7000000000000002, 'max_depth': 5, 'n_estimators': 250}, {'learning_rate': 1.7000000000000002, 'max_depth': 5, 'n_estimators': 350}, {'learning_rate': 1.7000000000000002, 'max_depth': 7, 'n_estimators': 50}, {'learning_rate': 1.7000000000000002, 'max_depth': 7, 'n_estimators': 150}, {'learning_rate': 1.7000000000000002, 'max_depth': 7, 'n_estimators': 250}, {'learning_rate': 1.7000000000000002, 'max_depth': 7, 'n_estimators': 350}, {'learning_rate': 1.7000000000000002, 'max_depth': 9, 'n_estimators': 50}, {'learning_rate': 1.7000000000000002, 'max_depth': 9, 'n_estimators': 150}, {'learning_rate': 1.7000000000000002, 'max_depth': 9, 'n_estimators': 250}, {'learning_rate': 1.7000000000000002, 'max_depth': 9, 'n_estimators': 350}]","[0.95412704 0.94017058 0.94017058 0.94017058 0.95137145 0.95137145
 0.94582638 0.94031954 0.95137145 0.95137145 0.95137145 0.95137145
 0.95137145 0.95137145 0.95137145 0.95137145 0.95137145 0.95137145
 0.95137145 0.95137145 0.94017058 0.94017058 0.92475881 0.92475881
 0.95763046 0.95208539 0.95763046 0.95255961 0.95137145 0.95137145
 0.94558662 0.94558662 0.95137145 0.95137145 0.95137145 0.95137145
 0.95137145 0.95137145 0.95137145 0.95137145 0.94017058 0.92731706
 0.93305947 0.92095903 0.95763046 0.94618488 0.94618488 0.95763046
 0.95137145 0.95137145 0.94582638 0.95144998 0.95137145 0.95137145
 0.95137145 0.95137145 0.95137145 0.95137145 0.95137145 0.95137145
 0.94017058 0.93305947 0.93305947 0.92646168 0.95763046 0.96400519
 0.94618488 0.95172995 0.95137145 0.94582638 0.95137145 0.95137145
 0.95137145 0.95137145 0.95137145 0.95137145 0.95137145 0.95137145
 0.95137145 0.95137145 0.46816219 0.46816219 0.46816219 0.46816219
 0.95137145 0.95137145 0.95137145 0.94547095 0.94008398 0.94558662
 0.95137145 0.94008398 0.94582638 0.94582638 0.94582638 0.94582638
 0.94582638 0.94582638 0.94582638 0.94582638]"
2,GradientBoostingClassifier(),3.0,"{'learning_rate': 1.7000000000000002, 'max_depth': 3, 'n_estimators': 350}",0.9666666666666666,92.24036741256714,"[{'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 50}, {'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 150}, {'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 250}, {'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 350}, {'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 50}, {'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 150}, {'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 250}, {'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 350}, {'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 50}, {'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 150}, {'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 250}, {'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 350}, {'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 50}, {'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 150}, {'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 250}, {'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 350}, {'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 50}, {'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 150}, {'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 250}, {'learning_rate': 0.1, 'max_depth': 9, 'n_estimators': 350}, {'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 50}, {'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 150}, {'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 250}, {'learning_rate': 0.5, 'max_depth': 1, 'n_estimators': 350}, {'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 50}, {'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 150}, {'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 250}, {'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 350}, {'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 50}, {'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 150}, {'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 250}, {'learning_rate': 0.5, 'max_depth': 5, 'n_estimators': 350}, {'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 50}, {'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 150}, {'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 250}, {'learning_rate': 0.5, 'max_depth': 7, 'n_estimators': 350}, {'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 50}, {'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 150}, {'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 250}, {'learning_rate': 0.5, 'max_depth': 9, 'n_estimators': 350}, {'learning_rate': 0.9, 'max_depth': 1, 'n_estimators': 50}, {'learning_rate': 0.9, 'max_depth': 1, 'n_estimators': 150}, {'learning_rate': 0.9, 'max_depth': 1, 'n_estimators': 250}, {'learning_rate': 0.9, 'max_depth': 1, 'n_estimators': 350}, {'learning_rate': 0.9, 'max_depth': 3, 'n_estimators': 50}, {'learning_rate': 0.9, 'max_depth': 3, 'n_estimators': 150}, {'learning_rate': 0.9, 'max_depth': 3, 'n_estimators': 250}, {'learning_rate': 0.9, 'max_depth': 3, 'n_estimators': 350}, {'learning_rate': 0.9, 'max_depth': 5, 'n_estimators': 50}, {'learning_rate': 0.9, 'max_depth': 5, 'n_estimators': 150}, {'learning_rate': 0.9, 'max_depth': 5, 'n_estimators': 250}, {'learning_rate': 0.9, 'max_depth': 5, 'n_estimators': 350}, {'learning_rate': 0.9, 'max_depth': 7, 'n_estimators': 50}, {'learning_rate': 0.9, 'max_depth': 7, 'n_estimators': 150}, {'learning_rate': 0.9, 'max_depth': 7, 'n_estimators': 250}, {'learning_rate': 0.9, 'max_depth': 7, 'n_estimators': 350}, {'learning_rate': 0.9, 'max_depth': 9, 'n_estimators': 50}, {'learning_rate': 0.9, 'max_depth': 9, 'n_estimators': 150}, {'learning_rate': 0.9, 'max_depth': 9, 'n_estimators': 250}, {'learning_rate': 0.9, 'max_depth': 9, 'n_estimators': 350}, {'learning_rate': 1.3000000000000003, 'max_depth': 1, 'n_estimators': 50}, {'learning_rate': 1.3000000000000003, 'max_depth': 1, 'n_estimators': 150}, {'learning_rate': 1.3000000000000003, 'max_depth': 1, 'n_estimators': 250}, {'learning_rate': 1.3000000000000003, 'max_depth': 1, 'n_estimators': 350}, {'learning_rate': 1.3000000000000003, 'max_depth': 3, 'n_estimators': 50}, {'learning_rate': 1.3000000000000003, 'max_depth': 3, 'n_estimators': 150}, {'learning_rate': 1.3000000000000003, 'max_depth': 3, 'n_estimators': 250}, {'learning_rate': 1.3000000000000003, 'max_depth': 3, 'n_estimators': 350}, {'learning_rate': 1.3000000000000003, 'max_depth': 5, 'n_estimators': 50}, {'learning_rate': 1.3000000000000003, 'max_depth': 5, 'n_estimators': 150}, {'learning_rate': 1.3000000000000003, 'max_depth': 5, 'n_estimators': 250}, {'learning_rate': 1.3000000000000003, 'max_depth': 5, 'n_estimators': 350}, {'learning_rate': 1.3000000000000003, 'max_depth': 7, 'n_estimators': 50}, {'learning_rate': 1.3000000000000003, 'max_depth': 7, 'n_estimators': 150}, {'learning_rate': 1.3000000000000003, 'max_depth': 7, 'n_estimators': 250}, {'learning_rate': 1.3000000000000003, 'max_depth': 7, 'n_estimators': 350}, {'learning_rate': 1.3000000000000003, 'max_depth': 9, 'n_estimators': 50}, {'learning_rate': 1.3000000000000003, 'max_depth': 9, 'n_estimators': 150}, {'learning_rate': 1.3000000000000003, 'max_depth': 9, 'n_estimators': 250}, {'learning_rate': 1.3000000000000003, 'max_depth': 9, 'n_estimators': 350}, {'learning_rate': 1.7000000000000002, 'max_depth': 1, 'n_estimators': 50}, {'learning_rate': 1.7000000000000002, 'max_depth': 1, 'n_estimators': 150}, {'learning_rate': 1.7000000000000002, 'max_depth': 1, 'n_estimators': 250}, {'learning_rate': 1.7000000000000002, 'max_depth': 1, 'n_estimators': 350}, {'learning_rate': 1.7000000000000002, 'max_depth': 3, 'n_estimators': 50}, {'learning_rate': 1.7000000000000002, 'max_depth': 3, 'n_estimators': 150}, {'learning_rate': 1.7000000000000002, 'max_depth': 3, 'n_estimators': 250}, {'learning_rate': 1.7000000000000002, 'max_depth': 3, 'n_estimators': 350}, {'learning_rate': 1.7000000000000002, 'max_depth': 5, 'n_estimators': 50}, {'learning_rate': 1.7000000000000002, 'max_depth': 5, 'n_estimators': 150}, {'learning_rate': 1.7000000000000002, 'max_depth': 5, 'n_estimators': 250}, {'learning_rate': 1.7000000000000002, 'max_depth': 5, 'n_estimators': 350}, {'learning_rate': 1.7000000000000002, 'max_depth': 7, 'n_estimators': 50}, {'learning_rate': 1.7000000000000002, 'max_depth': 7, 'n_estimators': 150}, {'learning_rate': 1.7000000000000002, 'max_depth': 7, 'n_estimators': 250}, {'learning_rate': 1.7000000000000002, 'max_depth': 7, 'n_estimators': 350}, {'learning_rate': 1.7000000000000002, 'max_depth': 9, 'n_estimators': 50}, {'learning_rate': 1.7000000000000002, 'max_depth': 9, 'n_estimators': 150}, {'learning_rate': 1.7000000000000002, 'max_depth': 9, 'n_estimators': 250}, {'learning_rate': 1.7000000000000002, 'max_depth': 9, 'n_estimators': 350}]","[0.95124617 0.95124617 0.9445628  0.93777816 0.95124617 0.9445628
 0.9445628  0.9445628  0.94436027 0.94436027 0.95124617 0.94436027
 0.95124617 0.94436027 0.95796296 0.95124617 0.95124617 0.95796296
 0.95124617 0.94436027 0.93777816 0.93777816 0.93119605 0.9242559
 0.9445628  0.9445628  0.94462963 0.95127959 0.94436027 0.95796296
 0.95124617 0.9445628  0.95124617 0.94436027 0.95124617 0.95124617
 0.94436027 0.95124617 0.95796296 0.95124617 0.93119605 0.93119605
 0.93119605 0.93119605 0.95124617 0.9445628  0.95051852 0.94383514
 0.94436027 0.93767689 0.95124617 0.9445628  0.94436027 0.94436027
 0.95124617 0.95124617 0.95124617 0.95124617 0.93767689 0.95124617
 0.93777816 0.93119605 0.93119605 0.93119605 0.94436027 0.9445628
 0.94436027 0.94436027 0.94436027 0.95124617 0.9445628  0.94436027
 0.95124617 0.95127959 0.95124617 0.95124617 0.93767689 0.94436027
 0.95796296 0.94436027 0.66261545 0.66261545 0.78887807 0.78887807
 0.94436027 0.95127959 0.95796296 0.96461292 0.9445628  0.94436027
 0.96474074 0.92389991 0.95124617 0.94436027 0.95124617 0.95124617
 0.95124617 0.95124617 0.95124617 0.94436027]"
